0,1,2,3,4,Label
-1.3346075564054933,-4.042960028202008,2.801137332243038,15.444415808365036,5.418745336567134,happy
-2.391870545558962,-7.650815661841835,-5.551567774451964,5.186986997002626,7.447350455667415,happy
-8.22387671704078,-13.86408353276262,-7.486949056989271,-7.579549043609417,-7.548785944516436,happy
-7.752069481197543,2.008399092848542,16.736405522100533,-2.8467513623400618,2.4544240698399133,happy
-7.012668746214448,21.195941705342538,-12.70905804803961,-4.383109837148613,4.033651254282972,happy
20.245248021256202,0.13130245910151883,2.9751320842576057,-2.6825464434854718,-0.16531951537987272,happy
-3.8113955979665204,-2.7420043015501814,-6.47920506757882,9.274452551551708,-2.8146272275470587,happy
-7.652398195712228,3.2119148218794815,14.91358192281027,-3.49008040884518,3.170744008334627,happy
-8.075697025050973,-15.643955328097444,-8.408511390575717,-6.6177922977603805,-4.26991913710799,happy
-7.962108437735441,5.1851560730069215,18.245603085422438,-2.8983575410246796,3.7841752915216937,happy
-5.58959173022664,2.2875264527639123,16.32195367645891,-4.486716138536122,1.0598545183230224,happy
-8.09520136122784,3.2657864528682667,15.173939484472442,-2.057098998600225,2.2423682128464706,happy
-3.3532825166298954,-14.523592846902227,-7.461868397464656,-4.414575850990001,-7.638105740618945,happy
-6.173621446916584,-5.772873053935152,-2.1343204114113314,9.628642303818204,1.4043236242526995,happy
1.8087127460490953,-5.045404453233934,2.6794573501557104,6.225277410693174,-1.1718472222946126,happy
-2.373114325901843,-2.5909498931136987,-5.3394110426231975,8.463175782489708,-0.2274824598566284,happy
-6.209084458047685,4.485413821712387,18.080463629681176,-4.03945691463522,2.3889918642165555,happy
22.616276482481908,-2.4444930873105664,4.1256792433425815,-4.017727363168827,-3.085121363074648,happy
-9.287699190436799,3.3610233533700624,19.199230933974086,-3.5739467069097457,1.3257856852082786,happy
-6.815776997494878,3.595266034437588,15.680745969729044,-2.8331523481182175,2.9757509057179616,happy
-0.8055163722101145,-4.631709533788105,4.519065852383123,8.985824215461589,4.752852810477056,happy
-8.889978526123748,-4.313648424194422,6.393284565946283,-1.4458606275919836,0.33636187301986226,happy
0.9568263641436828,-8.202771493525884,-3.442613298919539,5.106194368313032,7.517411691050353,happy
14.135071134860139,1.1671833031381489,-3.0117784114714787,0.7112863014717082,1.1169564210455938,happy
-6.646635529325668,6.709033811681675,-6.208708593063329,2.5739244015315057,-5.50919210539236,happy
-7.807050538848033,-16.29253699302781,-7.6842738431680155,-7.073319799716722,-7.38321774633945,happy
24.596336453380435,-0.775353238557022,5.119442722484838,-3.4433348649223587,-0.7165366888382813,happy
16.773106434750453,-1.4535516400649022,1.316161074695836,0.3230683894001191,0.43534644745834716,happy
-4.887102098539687,-10.776924928322059,-7.432546009965116,-3.5673637444958133,-8.690992585862189,happy
-6.354280751837094,11.490117926269367,-7.12358914090888,1.965950998727536,-8.06973815521205,happy
-10.589846722068598,4.746535633099016,17.045354667481504,-2.3609583256321285,-0.44787280599076146,happy
21.31578842428115,-2.793297549371325,4.011442382113575,-1.151953855458405,1.9630585136536793,happy
-10.473064137650747,5.1219141252613625,16.36903207302368,-1.0623813961654847,1.9204947723468546,happy
22.198135771873357,2.2797863120645063,3.5508130435311527,-2.2238592158967543,0.2595456213980402,happy
-4.5710440659181675,-8.447393345975842,-3.8947512384988605,-4.735442323881856,5.260655666325518,happy
0.04902090900874932,-5.44688768921384,1.8802533965476098,13.808185137308227,5.291146251203591,happy
3.392668692419778,-4.896979886495418,4.8536381470218615,14.195001127205359,5.831552272700446,happy
-5.933263117821258,18.332772569584726,-11.812947837980598,-3.900085416958735,4.578164468554844,happy
-8.6307808074304,-16.22556547759022,-8.335576055872478,-8.3053130274037,-5.632534395587375,happy
-1.3635390191328451,-11.668625330507565,-5.2254448779956935,-8.450948037411866,1.9167229341283298,happy
-6.432756610580651,-14.009428162033748,-8.105300429069963,-6.5921051246700015,-7.420738913898267,happy
-6.208578853639152,2.1543892819182817,15.437196889283697,-3.571105308585333,-1.1678736791187958,happy
9.326649651787308,1.6815510350793792,-4.290904327468498,2.843054229299757,2.6339545330847933,happy
-2.2656275371361283,-2.9575691743837864,-5.049418634986807,8.528997879617345,-3.018338243177125,happy
20.904120681859297,-0.30812652856723455,2.3602473376132935,-2.5478988233205833,-4.462194570533177,happy
24.096195504537764,-2.383407606480893,1.744181969667675,-2.4605293439693394,-5.5692367948625465,happy
-8.708082051520277,6.241724378749156,15.87920399965317,-0.7468259469846248,0.48263771885234585,happy
-3.5819823604196888,-2.3949703981624464,-3.060621943852006,5.824384959134556,3.6520845147526617,happy
-4.1021075858316065,-2.269932639388358,-4.016244007945922,5.238547503217141,2.688509072439129,happy
-6.13538412020517,-4.8222092156325544,-4.210880941749554,12.14787483414055,0.41992692614817007,happy
-9.680710751081689,2.661200180601509,16.579892590674866,-3.5362485936053365,2.330717300148862,happy
-6.888077957145837,20.080527120362586,-14.975805809202273,-4.6786943467673,5.089777152804703,happy
-2.6851974182045457,-9.069423243144119,-2.2138088400859948,-5.444905710748692,6.796858063797121,happy
21.759132302051764,0.49659343094568686,5.214402277484993,-2.1005679788415392,-0.29191365449252543,happy
16.409615455684726,-2.463944913683005,0.9665460400680033,0.04445149237601483,-0.13836977639430634,happy
27.188578697850442,-0.02815882036205108,2.7900639188065623,-2.4336751649355586,-2.287590481219705,happy
14.963384963456571,-1.465081543689027,-0.9525365749276327,1.2554710802597764,-1.0017364557963164,happy
0.10908779885528677,-4.669220965632382,1.993457984920023,14.588061607418464,5.268292970993421,happy
-1.9556055294891208,-7.461766505181559,-2.794925920549081,4.961549284500464,7.54491822824671,happy
4.90533347716191,-3.792150313727833,5.129508015285609,3.3799218796425454,0.4759361532518022,happy
-7.294229698989009,-3.1665389116620206,17.309746550090594,-4.204387186480237,1.3820651916640825,happy
-3.6842164213153885,3.573578563136959,-4.002888070470839,7.910883090650708,-0.784877504370777,happy
-5.841305151070209,-14.483484169154238,-7.871558122765285,-7.976369022245379,-5.987900326202296,happy
-5.9155226507171434,19.47656092970361,-13.116415200382443,-4.456942644438415,3.8265423268029166,happy
-2.1540874495685753,-0.9628936562744419,-7.315277750246254,6.528706115461528,-3.816610052370285,happy
-8.1852038871741,-15.38431321047601,-8.968147605994096,-6.441105128432052,-8.751264952602911,happy
-4.557896321683231,3.8653860927042882,-8.346184592522237,9.427347424317023,-4.575604816740634,happy
-3.9401617345854065,1.7758044413062657,-4.235595026038951,9.37085655249194,-2.9251652557394574,happy
-5.523705615766318,-4.774928911352292,-3.6965291277261243,8.084409243957518,-1.0694782002150178,happy
22.58725649903048,2.7594127830464488,1.5927428543195012,-2.925402791787599,-1.9075600511697708,happy
-8.479549676306883,1.5696033974096808,16.213997132701124,-2.911493561758123,3.124762370975392,happy
-8.524092670377582,-2.4461000235048536,7.170957214826778,0.2813983063095331,1.590867048221396,happy
-6.2869714418352345,-10.03833696151215,-4.023509376899172,3.863176355828906,2.6582022162549,happy
24.967012171682462,-1.1755675968450252,2.715176001672848,-1.2300071531381704,-1.4573459238341595,happy
0.6211704991647616,2.8896145953774828,-8.463474496087846,13.97329498253796,-0.7122046389823378,happy
18.532689284719172,-3.3275948534097086,0.7275167072823511,-0.6932915980194643,-2.149194189674628,happy
-0.5302188342365445,-3.881596267210669,1.771071693104133,11.890952488009008,5.546966886166915,happy
-10.148808851537842,2.670537044785962,17.603186800610903,-4.1385780948825595,3.741770834762429,happy
-6.783688200670903,5.860630167839612,-7.702867610808701,2.003616853843343,-5.820404001285269,happy
-4.830765007784061,-0.17315090068990865,-5.8078713747728345,9.867497122220213,-5.033616868413373,happy
-5.475749277511717,-13.12931687740941,-6.225277321198719,-5.611613218226171,-5.751205779950288,happy
-2.7849345251718582,-3.8352334208033505,-4.9928440170725565,7.978636538095393,0.06378485083481854,happy
-7.048906183333765,-14.836704559418552,-8.653871728910152,-8.697214017501913,-7.86524403646964,happy
-6.741339677562836,10.318203432721726,-8.307081787809464,1.5953860901029622,-8.981136917159946,happy
-2.6657213646490927,-2.1639009573275083,-6.071935391926659,9.403699827157414,1.6476987496238307,happy
-8.06056396760476,-15.272051688754278,-8.115526228669433,-8.29426658012796,-6.231664413957996,happy
20.239119272457547,-3.408792108901387,2.6104312133548087,-3.770817912864031,-4.095904886172391,happy
-8.271016608766445,-3.066838466242315,7.785126730459382,-1.2917500709102787,-0.01663250698546562,happy
2.457925817061776,-7.407084772003546,-4.934095628387286,5.447404768545403,6.279994724990279,happy
20.699445759561176,-2.1496418245597533,3.025831800729704,-0.8857131148933778,2.827188946788017,happy
-7.235477295043167,-2.839551314587998,6.127130690640126,-1.236657306513045,0.30759370820750964,happy
15.756824781045534,1.1450695458286786,-1.576055751167094,0.573843951155161,1.8800135430529064,happy
-4.2407434085725955,-3.6703010004199244,-3.532237907884522,12.476542662797948,-2.199180711690506,happy
-5.183396107914355,-4.208538874131547,-4.9698423062613895,9.187131127181614,-3.8811245623328494,happy
-4.290756321927512,-3.7945096078260296,-3.366649677542375,10.625508757086324,-3.2310326761427897,happy
-2.355958801293427,-9.9078898873129,-1.9863893079399941,-11.648930657799186,9.694916858387552,happy
-3.1587116610883195,-7.903780804362427,-3.759248110156138,2.63268007359115,7.109904502779612,happy
-10.946937235940016,2.5272802590177204,16.355025792351743,-1.9727149720157473,1.618002065832408,happy
-6.701250511618694,19.95971114473484,-12.887579817530678,-4.960571509837511,0.5856479137228922,happy
-2.323545385605511,-5.914126597558006,-5.01277642801436,3.2868570667566344,3.411243913132276,happy
24.02566399538631,-2.9802593661038643,3.1112075905017447,-3.7366449870310054,-4.807588670291899,happy
-10.77344490973061,0.7084657896894473,15.848957325562278,-0.5914088542852557,-0.1903076143778796,happy
-5.0610345327776125,-3.7428190314636196,-5.388402887501538,7.354108608461649,0.5662005685421821,happy
-9.05475778233902,4.312284800108146,16.56480345959176,-1.2316663453000871,-4.030278285710239,happy
-6.399396411689223,21.15839971762785,-14.486429689007831,-5.188814164711188,4.3697226477113285,happy
17.389499709690575,-1.6918956206383688,0.4485436945251066,-2.204301746765193,-3.6639096990176565,happy
-7.021284812812355,-4.594478562850905,-6.112880474240755,8.786061827919921,-6.780524367380352,happy
-7.320007091164597,-15.131274054552243,-7.403721450243591,-6.082782927532274,-7.217478433166347,happy
-5.034460778257514,3.9091599135668047,-7.252007792310758,7.523916794810324,-4.993052968048066,happy
-4.764969610512446,-6.791590067021811,-6.726532557434741,-5.674726345463528,-0.18004588645178854,happy
-3.0340846811806372,-9.279368512120218,-4.84154416460578,3.264584017080464,9.828725615039723,happy
3.7351258277171064,1.401969346708528,-10.378914354594682,18.37416911400734,-0.7030125692891697,happy
-8.094225533809677,-15.365234978579222,-8.132362347300713,-6.790122431624052,-7.996403388790836,happy
-8.357405167160326,-15.428315973311618,-9.750729870013352,-6.141946943442489,-7.666561302042599,happy
-5.6070012326631895,-14.84686968238498,-7.704502081445735,-8.699515899097642,-8.029822443626333,happy
-3.416019031477527,-7.171590673453973,-6.363472054360636,-6.7648485887302146,0.6610154871631552,happy
-1.5307023505734862,-6.945800806605163,-0.19537966576558213,-7.874906609820643,7.221316427903778,happy
-3.4218737206245073,-5.029510111112442,-4.393656655538502,11.515958294851883,-1.479268473347516,happy
-7.265610561666842,5.30319766094796,16.971875184839103,-4.668446412383876,4.554924285498862,happy
3.350871614543317,-4.58930618104648,0.3201333042323494,15.646666999855071,5.144872201992033,happy
25.09191951031114,1.1777917027970521,3.497584569378654,-4.69119684237042,-2.801448529327907,happy
