0,1,2,3,4,Label
-3.0898227324887397,-5.822965035108586,9.645168082885988,-10.177634396071081,14.029918984047216,happy
21.789438075296466,-2.5952422908006723,0.6226353974191279,-7.222232726208247,-4.494839612535468,happy
28.864222329928353,-1.487357912665531,-3.5300478954807892,-6.824461657811274,-3.1907312731380273,happy
-15.453227871597365,21.21218639320426,0.7468149374856851,-2.6588668693658626,-9.282382518650238,happy
-5.72554205368086,-3.573349139148622,-23.417608645974756,8.138452054377288,7.571339984819479,happy
-6.931309992707984,-13.599441638548635,9.148273441686227,8.001323870386543,-4.836134386882282,happy
-0.22202875429471383,-2.670558910920378,-13.128023487885708,-3.869581774874823,10.486529229286862,happy
-14.482066441387518,22.230176479536482,1.0412798805340282,0.7222601088973243,-7.00317583282721,happy
27.18745959970823,-1.9433993317846927,-3.789517656803818,-6.470342071857481,-4.131753616643141,happy
-13.740057754058343,21.285542102365966,4.702066245874812,-4.423833953101229,-8.503391731067348,happy
-12.121019998988697,24.802633852055127,4.5630926819672935,-5.604622331688063,-5.6365176682340525,happy
-14.86938630587143,20.26258891335472,-1.009605885742174,-1.5589959783458893,-5.155137603782366,happy
25.39716222524908,-3.115240363103086,-3.4753345713791592,-3.0038316289952163,-6.9942754536158835,happy
2.2114511928865306,-1.1448570257562036,-11.876102168280275,-9.265376152374202,10.45551071435429,happy
-1.645035620070819,2.100240501359659,16.883408316463694,-7.891552117200679,14.365173275693605,happy
-3.6103844305444657,-12.93166004936848,-8.173333067996678,-7.324038119006619,-7.0587377249797,happy
-12.268498457611205,22.692372976829922,5.425288495704649,-3.5132447842192143,-9.327465333173876,happy
-5.687274232804736,-14.000216618082506,9.61058193527194,2.163602901230094,-5.270524780008107,happy
-15.300114681512564,13.927921759220883,-0.2895363227918165,-0.587463681168107,-4.0157722720767755,happy
-14.932650515396551,21.58273633815149,2.3707245955760206,0.7475187969695327,-8.691721135419119,happy
0.25040963318878434,0.23229363668812691,15.96032584614276,-10.130901526112766,15.914004713493851,happy
-6.929412124134621,10.624592764262347,7.8899920556797225,-9.145905118371603,-10.310814200540399,happy
17.775048912267664,-3.7486602475251933,5.95608567841455,-6.032264506825783,-2.617489704019498,happy
-3.298579174323137,-16.053181116862365,-1.4102664326274321,-1.0129535670298275,-6.96539067312834,happy
-11.445719787319785,-1.1651396509263496,-6.362247560316368,2.8476476782255555,1.3694446721246758,happy
30.004724323111486,-1.0476231886020044,-3.3888478663546313,-6.419815076582847,-3.1343718520605113,happy
-8.152891138631961,-13.998582466188541,13.376751440450576,9.254172680145858,-4.666760339193399,happy
-5.965036906431918,-15.022679750125766,8.291543887612383,3.720844398305611,-4.151998753925189,happy
28.17601325765384,-1.8389904210488395,-2.9062373542355604,-5.304777567669814,-4.873655867819314,happy
-14.302646725823163,8.350904902026949,-9.232971497817024,3.4804809640196783,-3.2142573350310313,happy
-14.672220602960065,19.19138473907414,-1.9405215202538837,0.00921543025387814,-5.566990553782958,happy
-7.290932727494104,-12.838902844774283,10.249451058552525,5.9274492187856485,-3.5901007756904812,happy
-13.954280149531504,15.299580507317032,-1.6424973471635387,0.45319077921449047,-4.898662733602223,happy
-7.095907314598506,-13.58033386098675,7.854493147401025,7.102047434780865,-5.3731922026388625,happy
5.5226078325516035,5.068664615491846,3.406181973830327,12.267991206371107,-0.5767547382989987,happy
-1.0088273558185936,-6.284908342824305,9.864192006427919,-10.766863028241332,17.0651432765364,happy
-1.9305539274909385,0.6436411381082676,16.897746872551505,-6.214015165646418,17.682523679206156,happy
-5.247607542411365,-2.9239329722438443,-21.343745586414407,8.590596105102493,4.120459529986181,happy
26.811203057409703,-2.089729706048456,-3.4727596475968325,-4.009833517819239,-4.840558384254982,happy
19.35800907337929,8.648860153726755,0.9632942516090798,12.40459900815904,4.367045456824337,happy
26.58619891191868,-2.6255034744183123,-3.0303317768998768,-5.42931880559604,-5.203364928679172,happy
-12.320244297328074,25.821547101939682,3.3536253653028254,-4.569618272938396,-5.137559529379706,happy
-1.8258819770872188,-13.343999012459303,-3.394519169623532,-5.4270025413867815,-1.567979265145382,happy
-3.2536655620894153,-13.077993057886312,-7.868553696356468,-7.365642456485651,-6.24575624306148,happy
-5.667251869757291,-14.381551057078825,7.73253722351644,2.091959934580744,-6.117247665962739,happy
-8.253275561641312,-14.27410127981579,14.547160151818069,6.654730686186143,-3.5610602282782686,happy
-14.71869591572052,20.89309233583989,1.3448301892779078,-1.9660374991570382,-7.410939664019487,happy
0.42139891196641494,-1.9347633560142055,-15.978065935417707,2.214261865891429,9.504900470186946,happy
0.1350490076705378,-1.8620481014291017,-15.54305567686146,2.5162655399623186,8.735812020310242,happy
0.9663267959989088,-1.3233912043378109,-11.198464242520648,-8.9947886508455,9.790008516921711,happy
-13.880298002424897,19.75507876748165,-1.935496774746964,-1.3206957640330101,-5.368384930520512,happy
-6.415088332536089,-4.934013218182121,-21.897555927945255,8.637092069242119,5.285207331126203,happy
4.868954434587404,5.065951287895625,2.567187055783312,13.145697740705804,-0.4503852989227931,happy
-7.501160545688177,-12.693833969062641,10.56064458364052,7.87812121365494,-5.135662084387098,happy
-5.903288492892417,-13.376416704014916,9.718325959787625,1.5403044736632872,-4.45557754547261,happy
-9.52829347200067,-15.417123077413892,14.492335568670514,8.093223708167459,-4.127236213550205,happy
-5.805972539789645,-16.21078763578702,6.145916055121606,1.460183229965644,-5.3526618482883235,happy
-1.7548398408555295,-6.640398563883721,10.1245679990056,-11.415843319659452,16.877089207752316,happy
20.049229526829176,-2.2294840754632523,5.675684061102408,-5.931931400975926,-2.7941661099972213,happy
-3.7029457710451874,4.228263128146217,26.24000586139362,-1.7627381303681962,15.389473157377418,happy
